trend_period,reporting_days,period_start_date,period_end_date,avg_system_load,max_system_load,min_system_load,avg_net_daily_intake,total_net_daily_intake,avg_care_load_growth_pct,avg_backlog_severity_score,max_backlog_severity_score,avg_volatility_pressure_score,max_volatility_pressure_score,avg_pressure_spike_score,max_pressure_spike_score,avg_daily_strain_score,max_daily_strain_score,avg_final_pressure_stress_score,max_final_pressure_stress_score,normal_pressure_days,early_watch_days,moderate_stress_days,high_stress_days,critical_pressure_days,most_common_pressure_level,most_common_response_category,most_common_pressure_driver,trend_period_type,stress_day_count,stress_day_rate_pct,critical_pressure_rate_pct,high_or_critical_pressure_days,high_or_critical_pressure_rate_pct,previous_period,previous_avg_system_load,system_load_change,system_load_change_pct,previous_stress_score,stress_score_change,stress_score_change_pct,system_load_trend_direction,stress_score_trend_direction,normalized_load_movement,normalized_stress_movement,pressure_movement_score,pressure_trend_direction,pressure_movement_pattern,executive_pressure_signal
2023-05-15/2023-05-21,5,2023-05-15,2023-05-21,8612.8,8876,7996,-136.8,-684,-1.63,0.0,0,0.2,1,1.2,4,2.0,4,1.78,3.43,1,2,1,1,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,0.0,1,20.0,2023-05-08/2023-05-14,8908.6,-295.8000000000011,-3.320387041734965,1.73,0.050000000000000044,2.890173410404627,Decreasing,Stable,-0.06235086802188838,0.009842519685039379,-0.029863843553770884,Pressure Decreasing,Pressure Cooling,Improving
2023-05-22/2023-05-28,4,2023-05-22,2023-05-25,7814.0,8004,7619,-205.0,-820,-1.2,0.0,0,2.75,5,0.75,2,2.5,5,2.54,4.19,1,1,1,0,1,Critical System Pressure,Early Warning Review,Volatility Pressure,Weekly,2,50.0,25.0,1,25.0,2023-05-15/2023-05-21,8612.8,-798.7999999999993,-9.27456808471112,1.78,0.76,42.69662921348314,Decreasing,Increasing,-0.1683768538738479,0.14960629921259844,-0.025284434984947063,Pressure Decreasing,Stress-Led Pressure Increase,Watch Closely
2023-05-29/2023-06-04,5,2023-05-29,2023-06-04,7012.0,7133,6658,-159.6,-798,-2.6,0.0,0,5.2,6,2.0,5,3.8,6,3.86,5.67,0,1,1,1,2,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Weekly,4,80.0,40.0,3,60.0,2023-05-22/2023-05-28,7814.0,-802.0,-10.263629383158433,2.54,1.3199999999999998,51.96850393700787,Decreasing,Increasing,-0.16905137306813486,0.25984251968503935,0.023950878670793527,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-06-05/2023-06-11,5,2023-06-05,2023-06-11,6541.6,6645,6159,-95.2,-476,-1.5,0.0,0,4.6,5,1.4,4,2.8,6,3.03,4.72,0,3,0,1,1,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,20.0,2,40.0,2023-05-29/2023-06-04,7012.0,-470.39999999999964,-6.708499714774667,3.86,-0.8300000000000001,-21.50259067357513,Decreasing,Decreasing,-0.09915432156016282,-0.16338582677165356,-0.12805849890533366,Pressure Decreasing,Broad Pressure Relief,Improving
2023-06-12/2023-06-18,4,2023-06-12,2023-06-15,6134.75,6162,6113,-90.0,-360,-0.19,0.0,0,4.25,5,0.5,2,2.75,6,2.57,3.84,0,3,0,1,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,1,25.0,0.0,1,25.0,2023-06-05/2023-06-11,6541.6,-406.85000000000036,-6.21942644001468,3.03,-0.45999999999999996,-15.181518151815181,Decreasing,Decreasing,-0.08575879193612311,-0.0905511811023622,-0.0879153670609307,Pressure Decreasing,Broad Pressure Relief,Improving
2023-06-19/2023-06-25,5,2023-06-19,2023-06-25,5992.8,6190,5730,-69.4,-347,-0.4,0.2,1,2.6,3,2.2,4,4.8,8,3.28,4.13,0,1,1,3,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,3,60.0,2023-06-12/2023-06-18,6134.75,-141.94999999999982,-2.3138677207710145,2.57,0.71,27.626459143968873,Decreasing,Increasing,-0.029921249884066976,0.13976377952755906,0.046437013351164735,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-06-26/2023-07-02,5,2023-06-26,2023-07-02,6175.4,6271,6078,-24.8,-124,0.73,0.2,1,1.8,2,0.4,1,3.8,7,2.15,3.34,0,3,0,2,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,0.0,2,40.0,2023-06-19/2023-06-25,5992.8,182.59999999999945,3.046989720998522,3.28,-1.13,-34.45121951219512,Increasing,Decreasing,0.03848975152399169,-0.22244094488188973,-0.07892906185865495,Pressure Decreasing,Pressure Cooling,Improving
2023-07-03/2023-07-09,4,2023-07-04,2023-07-09,6413.5,6441,6401,27.25,109,0.88,0.5,1,3.0,3,1.75,6,6.0,9,3.64,5.48,0,0,2,1,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,100.0,25.0,2,50.0,2023-06-26/2023-07-02,6175.4,238.10000000000036,3.8556206885384006,2.15,1.4900000000000002,69.30232558139537,Increasing,Increasing,0.05018844379990396,0.29330708661417326,0.15959183306632516,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-07-10/2023-07-16,5,2023-07-10,2023-07-16,6698.2,6831,6585,-16.0,-80,0.87,0.4,1,0.2,1,0.4,1,4.2,7,1.98,3.17,0,1,2,2,0,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,2,40.0,2023-07-03/2023-07-09,6413.5,284.6999999999998,4.439073828642704,3.64,-1.6600000000000001,-45.604395604395606,Increasing,Decreasing,0.06001112956670569,-0.3267716535433071,-0.11404112283280007,Pressure Decreasing,Pressure Cooling,Improving
2023-07-17/2023-07-23,5,2023-07-17,2023-07-23,7178.8,7392,6840,-36.4,-182,1.73,0.0,0,1.4,2,0.6,2,3.6,6,2.13,3.13,0,3,0,2,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,0.0,2,40.0,2023-07-10/2023-07-16,6698.2,480.60000000000036,7.1750619569436624,1.98,0.1499999999999999,7.575757575757572,Increasing,Stable,0.10130435149195222,0.029527559055118092,0.06900479489537686,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-07-24/2023-07-30,5,2023-07-24,2023-07-30,7847.6,8026,7500,-38.0,-190,1.81,0.2,1,1.6,2,1.0,3,3.8,7,2.38,3.94,0,3,0,2,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,0.0,2,40.0,2023-07-17/2023-07-23,7178.8,668.8000000000002,9.316320276369312,2.13,0.25,11.737089201877934,Increasing,Increasing,0.14097451160594593,0.049212598425196846,0.09968165067460885,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-07-31/2023-08-06,5,2023-07-31,2023-08-06,8380.6,8543,8076,-99.2,-496,1.46,0.2,1,2.4,3,0.6,2,4.4,8,2.86,4.37,0,2,1,1,1,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,3,60.0,20.0,2,40.0,2023-07-24/2023-07-30,7847.6,533.0,6.791885417197614,2.38,0.48,20.168067226890756,Increasing,Increasing,0.11234960329839887,0.09448818897637795,0.10431196685348945,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-08-07/2023-08-13,4,2023-08-07,2023-08-10,8970.5,9149,8749,-84.5,-338,1.73,0.0,0,1.5,2,0.5,1,4.25,6,2.57,3.55,0,1,1,2,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Weekly,3,75.0,0.0,2,50.0,2023-07-31/2023-08-06,8380.6,589.8999999999996,7.038875498174351,2.86,-0.29000000000000004,-10.139860139860142,Increasing,Decreasing,0.12434339772181134,-0.057086614173228356,0.042699892369043486,Pressure Increasing,Pressure Build-up,Monitor Increase
2023-08-14/2023-08-20,3,2023-08-16,2023-08-20,9828.33,9913,9693,-183.67,-551,2.03,0.0,0,3.67,4,2.33,4,7.0,7,4.75,5.4,0,0,0,0,3,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,3,100.0,100.0,3,100.0,2023-08-07/2023-08-13,8970.5,857.8299999999999,9.562789142188283,2.57,2.18,84.82490272373542,Increasing,Increasing,0.18081962513595776,0.42913385826771655,0.29256103004524925,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-08-21/2023-08-27,5,2023-08-21,2023-08-27,10136.0,10283,9871,-173.2,-866,0.95,0.0,0,4.2,5,0.8,2,5.4,7,4.08,4.78,0,0,1,1,3,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,5,100.0,60.0,4,80.0,2023-08-14/2023-08-20,9828.33,307.6700000000001,3.1304402680821672,4.75,-0.6699999999999999,-14.105263157894735,Increasing,Decreasing,0.06485291265819584,-0.13188976377952755,-0.023681291738779676,Pressure Decreasing,Pressure Cooling,Improving
2023-08-28/2023-09-03,4,2023-08-28,2023-08-31,10457.0,10647,10309,-168.5,-674,0.66,0.0,0,4.25,5,0.75,2,5.0,7,4.03,4.63,0,0,1,1,2,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,4,100.0,50.0,3,75.0,2023-08-21/2023-08-27,10136.0,321.0,3.166929755327545,4.08,-0.04999999999999982,-1.225490196078427,Increasing,Stable,0.06766270667689687,-0.009842519685039335,0.032785354814025586,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-09-04/2023-09-10,5,2023-09-04,2023-09-10,10516.2,10664,10294,-117.6,-588,0.28,0.0,0,2.4,3,0.8,2,3.8,6,3.08,3.98,0,1,2,2,0,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,2,40.0,2023-08-28/2023-09-03,10457.0,59.20000000000073,0.566127952567665,4.03,-0.9500000000000002,-23.573200992555833,Increasing,Decreasing,0.012478605094306369,-0.18700787401574806,-0.07729031050521813,Pressure Decreasing,Pressure Cooling,Improving
2023-09-11/2023-09-17,5,2023-09-11,2023-09-17,10989.0,11190,10735,-142.2,-711,0.91,0.0,0,1.4,2,0.2,1,3.0,6,2.3,3.41,0,3,1,1,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,0.0,1,20.0,2023-09-04/2023-09-10,10516.2,472.7999999999993,4.495920579677063,3.08,-0.7800000000000002,-25.324675324675333,Increasing,Decreasing,0.09966021095587786,-0.15354330708661423,-0.014281372163243586,Pressure Stable,Stable Pressure Movement,Stable
2023-09-18/2023-09-24,5,2023-09-18,2023-09-24,11298.6,11382,11156,-139.8,-699,0.19,0.0,0,0.8,1,0.0,0,1.6,2,1.77,1.99,1,4,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,0,0.0,0.0,0,0.0,2023-09-11/2023-09-17,10989.0,309.60000000000036,2.8173628173628207,2.3,-0.5299999999999998,-23.04347826086956,Increasing,Decreasing,0.06525973204725015,-0.10433070866141728,-0.011055966271650189,Pressure Stable,Stable Pressure Movement,Stable
2023-09-25/2023-10-01,5,2023-09-25,2023-10-01,11111.2,11321,10720,-183.6,-918,-0.78,0.0,0,0.2,1,1.0,2,3.6,5,2.44,3.64,0,2,2,1,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,3,60.0,0.0,1,20.0,2023-09-18/2023-09-24,11298.6,-187.39999999999964,-1.6586125714690283,1.77,0.6699999999999999,37.85310734463276,Decreasing,Increasing,-0.03950153031542196,0.13188976377952755,0.037624552027305316,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-10-02/2023-10-08,4,2023-10-02,2023-10-05,11024.25,11200,10894,-227.25,-909,1.1,0.0,0,1.25,2,1.25,4,2.75,6,2.68,3.89,1,1,0,2,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Weekly,2,50.0,0.0,2,50.0,2023-09-25/2023-10-01,11111.2,-86.95000000000073,-0.7825437396500892,2.44,0.2400000000000002,9.836065573770501,Decreasing,Increasing,-0.018327951232262406,0.04724409448818902,0.011179469341940735,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-10-09/2023-10-15,5,2023-10-09,2023-10-15,10925.2,11072,10653,-257.4,-1287,-0.98,0.0,0,1.8,2,1.6,5,4.0,7,3.33,4.33,0,1,1,2,1,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Weekly,4,80.0,20.0,3,60.0,2023-10-02/2023-10-08,11024.25,-99.04999999999927,-0.8984738190806564,2.68,0.6499999999999999,24.253731343283576,Decreasing,Increasing,-0.020878476935659147,0.12795275590551178,0.046095577842867774,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-10-16/2023-10-22,5,2023-10-16,2023-10-22,10457.4,10737,9702,-277.2,-1386,-1.81,0.0,0,1.4,3,1.2,4,1.8,5,2.49,4.59,1,2,1,0,1,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,20.0,1,20.0,2023-10-09/2023-10-15,10925.2,-467.8000000000011,-4.281843810639631,3.33,-0.8399999999999999,-25.225225225225223,Decreasing,Decreasing,-0.09860627471480508,-0.16535433070866137,-0.12864289991204042,Pressure Decreasing,Broad Pressure Relief,Improving
2023-10-23/2023-10-29,5,2023-10-23,2023-10-29,9369.8,9588,9000,-231.6,-1158,-1.49,0.0,0,3.8,4,1.6,4,4.2,6,3.69,4.55,0,0,2,0,3,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,5,100.0,60.0,3,60.0,2023-10-16/2023-10-22,10457.4,-1087.6000000000004,-10.400290703234077,2.49,1.1999999999999997,48.19277108433733,Decreasing,Increasing,-0.22925221115823385,0.23622047244094482,-0.019789503538603453,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-10-30/2023-11-05,5,2023-10-30,2023-11-05,9368.0,9650,9077,-177.4,-887,1.11,0.0,0,4.0,5,1.2,4,4.8,7,3.8,5.06,0,1,0,2,2,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Weekly,4,80.0,40.0,4,80.0,2023-10-23/2023-10-29,9369.8,-1.7999999999992724,-0.01921065551024859,3.69,0.10999999999999988,2.9810298102980997,Stable,Stable,-0.00037941704678618425,0.02165354330708659,0.009535415112456563,Pressure Stable,Stable Pressure Movement,Stable
2023-11-06/2023-11-12,4,2023-11-06,2023-11-12,9682.75,9860,9519,-99.75,-399,0.36,0.0,0,3.5,4,0.25,1,4.0,7,3.18,3.6,0,0,3,1,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,100.0,0.0,1,25.0,2023-10-30/2023-11-05,9368.0,314.75,3.3598420153714774,3.8,-0.6199999999999997,-16.3157894736842,Increasing,Decreasing,0.06634528637555542,-0.12204724409448812,-0.01843135233596417,Pressure Stable,Stable Pressure Movement,Stable
2023-11-13/2023-11-19,5,2023-11-13,2023-11-19,9829.4,9938,9683,-171.6,-858,0.26,0.0,0,1.8,2,0.2,1,2.8,6,2.4,3.54,1,1,2,1,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,3,60.0,0.0,1,20.0,2023-11-06/2023-11-12,9682.75,146.64999999999964,1.5145490692210337,3.18,-0.7800000000000002,-24.52830188679246,Increasing,Decreasing,0.03091194995067571,-0.15354330708661423,-0.052092915716104776,Pressure Decreasing,Pressure Cooling,Improving
2023-11-20/2023-11-26,4,2023-11-20,2023-11-26,9995.0,10066,9823,-120.0,-480,0.72,0.0,0,0.25,1,0.5,1,4.25,6,2.15,2.9,0,1,1,2,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Weekly,3,75.0,0.0,2,50.0,2023-11-13/2023-11-19,9829.4,165.60000000000036,1.6847416932874881,2.4,-0.25,-10.416666666666668,Increasing,Decreasing,0.03490636830434314,-0.049212598425196846,-0.0029471667239498525,Pressure Stable,Stable Pressure Movement,Stable
2023-11-27/2023-12-03,5,2023-11-27,2023-12-03,10502.0,10814,10205,-183.6,-918,1.49,0.0,0,0.2,1,0.0,0,2.0,2,1.67,1.99,0,5,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,0,0.0,0.0,0,0.0,2023-11-20/2023-11-26,9995.0,507.0,5.072536268134066,2.15,-0.48,-22.325581395348838,Increasing,Decreasing,0.10686913484481843,-0.09448818897637795,0.01625833912528006,Pressure Stable,Stable Pressure Movement,Stable
2023-12-04/2023-12-10,5,2023-12-04,2023-12-10,11025.0,11129,10843,-165.2,-826,0.52,0.0,0,1.6,2,0.6,2,3.8,7,2.64,3.61,0,3,0,2,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,0.0,2,40.0,2023-11-27/2023-12-03,10502.0,523.0,4.980003808798324,1.67,0.9700000000000002,58.083832335329355,Increasing,Increasing,0.11024173081625255,0.19094488188976383,0.14655814879933263,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-11/2023-12-17,5,2023-12-11,2023-12-17,11289.6,11399,11158,-176.0,-880,0.31,0.0,0,2.0,2,0.6,2,4.2,7,3.02,3.82,0,1,2,2,0,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,2,40.0,2023-12-04/2023-12-10,11025.0,264.60000000000036,2.400000000000003,2.64,0.3799999999999999,14.39393939393939,Increasing,Increasing,0.055774305877591704,0.07480314960629919,0.06433728555551008,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-12-18/2023-12-24,4,2023-12-18,2023-12-21,11544.5,11762,11337,-225.25,-901,0.74,0.0,0,1.5,2,1.0,3,4.0,6,2.98,4.17,0,2,0,2,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,50.0,0.0,2,50.0,2023-12-11/2023-12-17,11289.6,254.89999999999964,2.2578302154194976,3.02,-0.040000000000000036,-1.3245033112582794,Increasing,Stable,0.05372966956990962,-0.007874015748031503,0.026008011176836116,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-12-25/2023-12-31,4,2023-12-25,2023-12-28,11321.25,11340,11299,-218.0,-872,-0.57,0.0,0,1.0,1,0.75,3,1.25,5,2.04,3.44,2,1,0,1,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Weekly,1,25.0,0.0,1,25.0,2023-12-18/2023-12-24,11544.5,-223.25,-1.9338213001862357,2.98,-0.94,-31.543624161073826,Decreasing,Decreasing,-0.0470582531639166,-0.18503937007874013,-0.10914975577558719,Pressure Decreasing,Broad Pressure Relief,Improving
2024-01-01/2024-01-07,5,2024-01-01,2024-01-07,10667.6,10994,9788,-192.6,-963,-2.85,0.0,0,0.6,2,1.2,4,2.0,5,2.24,4.44,2,1,1,0,1,Normal Operating Pressure,Routine Monitoring,Daily Strain Pressure,Weekly,2,40.0,20.0,1,20.0,2023-12-25/2023-12-31,11321.25,-653.6499999999996,-5.773655735894884,2.04,0.20000000000000018,9.803921568627459,Decreasing,Increasing,-0.13778108479549414,0.039370078740157514,-0.05806306120445091,Pressure Decreasing,Stress-Led Pressure Increase,Watch Closely
2024-01-08/2024-01-14,4,2024-01-08,2024-01-11,9310.25,9734,8880,-300.25,-1201,-2.4,0.0,0,3.25,4,2.0,4,4.5,6,3.9,5.04,0,1,0,2,1,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Weekly,3,75.0,25.0,3,75.0,2024-01-01/2024-01-07,10667.6,-1357.3500000000004,-12.724042896246582,2.24,1.6599999999999997,74.10714285714283,Decreasing,Increasing,-0.28611207136413086,0.326771653543307,-0.010314395155783834,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2024-01-15/2024-01-21,5,2024-01-15,2024-01-21,8181.0,8248,8086,-197.0,-985,-1.6,0.0,0,5.0,5,1.4,5,2.6,5,3.52,5.41,0,0,3,0,2,Moderate System Stress,Operational Watch Required,Volatility Pressure,Weekly,5,100.0,40.0,2,40.0,2024-01-08/2024-01-14,9310.25,-1129.25,-12.129105018662226,3.9,-0.3799999999999999,-9.743589743589741,Decreasing,Decreasing,-0.2380315000463732,-0.07480314960629919,-0.1645787423483399,Pressure Decreasing,Broad Pressure Relief,Improving
2024-01-22/2024-01-28,5,2024-01-22,2024-01-28,8330.6,8408,8254,-96.2,-481,0.25,0.0,0,5.8,6,0.0,0,2.4,4,3.21,3.62,0,1,1,3,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Weekly,4,80.0,0.0,3,60.0,2024-01-15/2024-01-21,8181.0,149.60000000000036,1.8286273071751662,3.52,-0.31000000000000005,-8.806818181818183,Increasing,Decreasing,0.03153377233290903,-0.061023622047244104,-0.01011705513815988,Pressure Stable,Stable Pressure Movement,Stable
2024-01-29/2024-02-04,5,2024-01-29,2024-02-04,8433.6,8630,8329,-31.6,-158,0.21,0.2,1,3.6,5,1.0,2,6.0,9,3.72,4.62,1,0,0,2,2,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,4,80.0,40.0,4,80.0,2024-01-22/2024-01-28,8330.6,103.0,1.2364055410174537,3.21,0.5100000000000002,15.887850467289727,Increasing,Increasing,0.021711086566107096,0.10039370078740162,0.057118262965689635,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-02-05/2024-02-11,5,2024-02-05,2024-02-11,8541.8,8687,8338,55.6,278,0.54,1.2,2,2.4,3,1.2,3,6.0,10,3.71,4.87,0,0,1,3,1,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,4,80.0,2024-01-29/2024-02-04,8433.6,108.19999999999891,1.282963384556997,3.72,-0.010000000000000231,-0.26881720430108147,Increasing,Stable,0.022807180256822955,-0.0019685039370079195,0.011658122369599063,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2024-02-12/2024-02-18,4,2024-02-12,2024-02-15,8761.0,8971,8522,99.25,397,1.15,1.0,2,2.25,3,1.5,3,5.75,10,3.64,5.35,0,1,1,0,2,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,3,75.0,50.0,2,50.0,2024-02-05/2024-02-11,8541.8,219.20000000000073,2.5662038446229216,3.71,-0.06999999999999984,-1.8867924528301845,Increasing,Stable,0.04620456480864749,-0.013779527559055087,0.019211723243181333,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2024-02-19/2024-02-25,5,2024-02-19,2024-02-25,8915.8,9007,8800,71.4,357,-0.18,1.0,2,2.2,3,1.0,3,5.4,10,3.31,4.89,0,1,2,0,2,Critical System Pressure,Immediate Escalation Required,Daily Strain Pressure,Weekly,4,80.0,40.0,2,40.0,2024-02-12/2024-02-18,8761.0,154.79999999999927,1.766921584294022,3.64,-0.33000000000000007,-9.065934065934067,Increasing,Decreasing,0.03262986602362488,-0.06496062992125985,-0.01128585715157325,Pressure Stable,Stable Pressure Movement,Stable
2024-02-26/2024-03-03,5,2024-02-26,2024-03-03,9047.4,9168,8842,32.4,162,0.4,0.8,2,2.0,3,0.4,1,4.4,10,2.8,4.82,1,1,1,1,1,Critical System Pressure,Early Warning Review,Daily Strain Pressure,Weekly,3,60.0,20.0,2,40.0,2024-02-19/2024-02-25,8915.8,131.60000000000036,1.4760313151932567,3.31,-0.5100000000000002,-15.407854984894268,Increasing,Decreasing,0.02773960186504565,-0.10039370078740162,-0.02992038432855562,Pressure Decreasing,Pressure Cooling,Improving
2024-03-04/2024-03-10,5,2024-03-04,2024-03-10,9235.2,9327,9082,52.6,263,0.05,1.2,2,0.4,1,0.8,2,5.6,9,2.95,4.02,0,0,3,1,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,2,40.0,2024-02-26/2024-03-03,9047.4,187.8000000000011,2.075734465150221,2.8,0.15000000000000036,5.35714285714287,Increasing,Stable,0.03958584521470812,0.02952755905511818,0.035059616442892655,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2024-03-11/2024-03-17,5,2024-03-11,2024-03-17,9007.2,9177,8633,-19.8,-99,-0.99,0.4,1,0.0,0,1.0,2,2.8,5,1.87,2.61,1,1,3,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Weekly,3,60.0,0.0,0,0.0,2024-03-04/2024-03-10,9235.2,-228.0,-2.4688149688149688,2.95,-1.08,-36.610169491525426,Decreasing,Decreasing,-0.0480594925929361,-0.2125984251968504,-0.12210201226469754,Pressure Decreasing,Broad Pressure Relief,Improving
2024-03-18/2024-03-24,5,2024-03-18,2024-03-24,8486.0,8592,8163,-67.0,-335,-1.1,0.2,1,1.2,2,1.2,3,2.0,6,1.99,3.35,3,0,1,1,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Weekly,2,40.0,0.0,1,20.0,2024-03-11/2024-03-17,9007.2,-521.2000000000007,-5.786481925570662,1.87,0.11999999999999988,6.417112299465234,Decreasing,Stable,-0.10986231376946635,0.023622047244094464,-0.04979435131336399,Pressure Decreasing,Pressure Cooling,Improving
2024-03-25/2024-03-31,5,2024-03-25,2024-03-31,8015.4,8195,7511,-58.2,-291,-1.62,0.0,0,1.2,2,1.2,3,1.6,4,1.85,3.52,3,0,1,1,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Weekly,2,40.0,0.0,1,20.0,2024-03-18/2024-03-24,8486.0,-470.60000000000036,-5.5456045251001695,1.99,-0.1399999999999999,-7.035175879396981,Decreasing,Stable,-0.0991964790098059,-0.027559055118110215,-0.06695963825854284,Pressure Decreasing,Pressure Cooling,Improving
2024-04-01/2024-04-07,5,2024-04-01,2024-04-07,7483.2,7576,7221,-10.0,-50,-0.77,0.4,1,2.0,2,1.2,3,2.8,5,2.39,3.06,1,1,3,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,3,60.0,0.0,0,0.0,2024-03-25/2024-03-31,8015.4,-532.1999999999998,-6.63971854180702,1.85,0.54,29.18918918918919,Decreasing,Increasing,-0.11218097349982711,0.1062992125984252,-0.013864889755613577,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2024-04-08/2024-04-14,5,2024-04-08,2024-04-14,7148.6,7274,6875,-28.4,-142,-0.97,0.2,1,2.0,2,1.2,2,3.4,5,2.53,3.29,1,0,4,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,0,0.0,2024-04-01/2024-04-07,7483.2,-334.59999999999945,-4.471349155441516,2.39,0.13999999999999968,5.857740585774045,Decreasing,Stable,-0.07052941325261576,0.027559055118110173,-0.026389602485789095,Pressure Decreasing,Pressure Cooling,Improving
2024-04-15/2024-04-21,5,2024-04-15,2024-04-21,7066.4,7125,6984,35.0,175,0.72,0.6,1,0.8,2,0.6,1,3.4,7,2.01,2.98,1,1,2,1,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,3,60.0,0.0,1,20.0,2024-04-08/2024-04-14,7148.6,-82.20000000000073,-1.1498755000979313,2.53,-0.52,-20.55335968379447,Decreasing,Decreasing,-0.017326711803242904,-0.10236220472440945,-0.055592683617767855,Pressure Decreasing,Broad Pressure Relief,Improving
2024-04-22/2024-04-28,5,2024-04-22,2024-04-28,7473.8,7647,7223,118.8,594,1.43,1.8,2,1.8,3,0.4,2,5.8,9,3.3,4.62,0,0,2,2,1,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,3,60.0,2024-04-15/2024-04-21,7066.4,407.40000000000055,5.765311898562218,2.01,1.29,64.17910447761194,Increasing,Increasing,0.0858747249226412,0.25393700787401574,0.16150275225075975,Pressure Increasing,Broad Pressure Build-up,Watch Closely
